filename,file_offset,application,c_time,io_zone,redundancy_type,op_type,service_class,from_flash_cache,cache_hit,request_io_size_bytes,disk_io_size_bytes,response_io_size_bytes,start_time,disk_time,simulated_disk_start_time,simulated_latency
d206e7d484caba36fa936dffa618118382e36e0a616a4117f4d13d06b7dc7fe6,2453358,bigtable,1705305576,WARM,REPLICATED,WRITE,THROUGHPUT_ORIENTED,0,-1,3390,3390,0,1705305600.015989780,0.000000000,0.000000000,0.000124652
0c44a2ae48ee5d8b0c299ee04f3071e53b7d95b61cc13c4289c11a56b5250a36,7354368,4aed9945dd146966ceb9894bafd139b178af74e984c59c319f1a05e5721c775b,1705167112,WARM,REPLICATED,READ,THROUGHPUT_ORIENTED,0,0,1050624,1052672,1050624,1705305600.019597054,0.004239065,1705305600.019604445,0.004246402
d206e7d484caba36fa936dffa618118382e36e0a616a4117f4d13d06b7dc7fe6,2456748,bigtable,1705305576,WARM,REPLICATED,WRITE,THROUGHPUT_ORIENTED,0,-1,12294,12294,0,1705305600.042608976,0.000000000,0.000000000,0.000090724
95f38d49a2da49d63a4bd459b79e3d68c24e1e13878dd19aedfe0e2832c17d6e,417618,51d511367f2bdd00717fc55ff6db252e785fb629018a8bef99ff1e59a90a229c,1705305525,WARM,REPLICATED,WRITE,THROUGHPUT_ORIENTED,0,-1,0,0,0,1705305600.054320574,0.000000000,0.000000000,0.000089489
95f38d49a2da49d63a4bd459b79e3d68c24e1e13878dd19aedfe0e2832c17d6e,417618,51d511367f2bdd00717fc55ff6db252e785fb629018a8bef99ff1e59a90a229c,1705305525,WARM,REPLICATED,WRITE,THROUGHPUT_ORIENTED,0,-1,904237,904237,0,1705305600.055843115,0.000000000,0.000000000,0.000370855
8397947b5a72751f3bfc72de4eab7e552869329675604def0740389b36a0c026,2097152,ad263109a23dfb7acc3d450adb38df34455e00e2982ddd99436119eace25e970,1705141915,COLD,ERASURE_CODED,READ,THROUGHPUT_ORIENTED,0,0,1048576,1048576,1048576,1705305600.064863920,0.051082601,1705305600.064863920,0.051082601
d206e7d484caba36fa936dffa618118382e36e0a616a4117f4d13d06b7dc7fe6,2469042,bigtable,1705305576,WARM,REPLICATED,WRITE,THROUGHPUT_ORIENTED,0,-1,17327,17327,0,1705305600.069219351,0.000000000,0.000000000,0.000101019
ccc5dd26c7981bb3805b340632295fcf6abae62d81ce8c1a832776b560fb8539,0,eccab0ec807ba5e9c86ea4d72b7272534653995c86e7d336d87d7adda2a74b10,1705304559,WARM,ERASURE_CODED,READ,THROUGHPUT_ORIENTED,0,0,1050624,1052672,1050624,1705305600.079159021,0.031058298,1705305600.115946531,0.067845808
